,Year,country,language,production_co,runtime,budget,gross_usa,director_0,director_1,rating,star_0,star_1,star_2,star_3,writer_0,writer_1,writer_2,review_count,title,open_week,cumulative,mpaa_rating,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Reality-TV,Romance,Sci-Fi,Sport,Thriller,Western,War
616,2018,India,Marathi,0,0.0,150000.0,0.0,Nagesh Darak,0,0.0,Bharat Ganeshpure,Ulka Gupta,Mohan Joshi,,Dinesh Singh Thakur,0,0,0.0,Odh: Maitritil Avyakt Bhavana,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
617,2018,USA,English, Eternal Grace,88.0,15000.0,0.0,Richard Rossi,0,0.0,Carl Ballantine,Kiera Chaplin,Rance Howard,,Richard Rossi,0,0,0.0,Sister Aimee 10th Anniversary,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2018,China,Chinese, Shanghai xilechangsheng Co.,0.0,5000000.0,0.0,Huaifu Chen,0,56.0,0,0,0,0,0,0,0,5.0,Di Renjie Zhi Lun Hui Tu,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,2018,Hungary,Hungarian, Cinema-Film,0.0,40000000.0,0.0,Zoltán Vámos,0,47.0,Zoltán Bezerédy,Gábor Csöre,Enikö Dobó,,Zoltán Vámos,0,0,50.0,Parázs a szívnek,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
620,2018,USA,English, From The Earth Productions,77.0,10000.0,0.0,Teli Share,0,0.0,Cham,Sarah Navratil,James Speed,,Teli Share,0,0,0.0,Ephemeral Eternity,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
621,2018,Brazil,Portuguese, Chatrone,94.0,5400000.0,0.0,Cláudio Boeckel,0,51.0,Maitê Padilha,René Stern,Bárbara Maia,,Carina Schulze,0,0,16.0,Gaby Estrella: O Filme,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
622,2018,Canada,French, Palabres,77.0,20000.0,0.0,Olivier Godin,0,0.0,Michel Faubert,Johanna Nutter,Étienne Pilon,,Olivier Godin,0,0,0.0,Waiting for April,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,2018,Iran,Persian, Baderan Network,94.0,10000000000.0,0.0,Bahman Goodarzi,0,35.0,Mehran Ghafoorian,Majid Salehi,Niousha Zeighami,,Peyman Abbasi,Mohsen Jahed,,48.0,We Are So Cool,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,2018,Spain,Spanish,0,0.0,20000.0,0.0,Chando Luna,0,0.0,Alina Nastase,Chando Luna,Noemi Lera,0,Chando Luna,Eddy Paños de Los Angeles,0,0.0,El resto de nuestras vidas,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,2018,Malaysia,English, Jaguar Lim Films,0.0,1000000.0,0.0,Eddie Tiger,0,24.0,Cedric Goh,Michael Hagerty-Roach,Edilson Lim,,Eddie Tiger,0,0,24.0,Amazing Titanman,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,2018,USA,English, Bespin Films,0.0,700.0,0.0,Fabian Santos,0,0.0,Eric Mudge,Sophia Nanez,Rich Parker,,Fabian Santos,0,0,0.0,Trinity Gold Rush,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,2018,USA,English, Wise Men Productions,200.0,15000.0,0.0,David Lloyd Marcus,0,87.0,Joshua Lee,Jae Seymour,Craig Rhodes,,David Lloyd Marcus,0,0,16.0,Walk in My Shoes,0.0,0.0,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,2018,Iran,Persian,0,0.0,100000.0,0.0,Farnaz Amini,0,0.0,Anoushiravan Mohseni,Nima Shahrokhshahi,Sahar Zakaria,0,0,0,0,0.0,Esniff,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,2018,USA,English, Studio Unknown,0.0,32000.0,0.0,James Berberich,0,0.0,Tim Ross,Kera O'Bryon,Thor Macht,,James Berberich,0,0,0.0,Leading to Revelation,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,2018,France,French, Madame Van de Ven,77.0,10000.0,0.0,Guillaume Chemouili,0,0.0,Nadia van de Ven,Tristan Delus,Ludovic Thievon,,Guillaume Chemouili,Nadia van de Ven,0,0.0,Cache cache,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
631,2018,Argentina,Spanish, Trapecio Cine,90.0,0.0,0.0,Sebastián Schjaer,0,61.0,Sofía Brito,Lisandro Rodríguez,Malena Hernández Díaz,,Sebastián Schjaer,0,0,51.0,La omisión,0.0,1724.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2018,Germany,English, Phantasma Disques,80.0,20000.0,0.0,Cosmotropia de Xam,0,70.0,Rachel Audrey,Mari K.,Shivabel Coeurnoir,,Cosmotropia de Xam,0,0,11.0,Phantasmagoria 2: Labyrinths of blood,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,2018,Spain,Spanish,0,0.0,3000.0,0.0,Helena Sevine,0,0.0,Dante Beli,Luis Fernández de Eribe,Sonia Gómez Silva,,Mercedes Pellón,Helena Sevine,0,0.0,Hasta que la muerte los separe,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,2018,USA,English,0,0.0,500.0,0.0,Lisandro Boccacci,0,0.0,0,0,0,0,Lisandro Boccacci,0,0,0.0,Hatch: Found Footage,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
635,2018,USA,English, Golden West Films,50.0,2500.0,0.0,Migdalia Etheridge,Ray Etheridge,33.0,Patrick Campion,Bill Carter,J. Mark Emerson,,Ray Etheridge,0,0,7.0,"1 Dead man, 6 Suspects, $65 Million",0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
636,2018,India,Bengali, Princes Art Production,101.0,150000000.0,0.0,Nitish Roy,0,66.0,Tinnu Anand,Dibyendu Bhattacharya,Mithun Chakraborty,,0,0,0,8.0,Jole Jongole,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
637,2018,Brazil,Portuguese, TV PinGuim,77.0,6100000.0,0.0,Celia Catunda,Rodrigo Eba,57.0,Celso Alves,Fernanda Bullara,Angela Galuppo,,0,0,0,25.0,Peixonauta: O Filme,0.0,0.0,   G,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
638,2018,Italy,Italian, Arturo and Mario Productions,90.0,700.0,0.0,Fabio Gravina,0,33.0,Fabio Gravina,Roberta Garzia,Ivano Marescotti,,Fabio Gravina,Fabio Gravina,,6.0,Un figlio a tutti i costi,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,2018,Italy,Italian,0,125.0,20000.0,0.0,Filippo Grilli,0,74.0,Luigi Vitale,Aaron Stielstra,Fabrizio Grassi,,Filippo Grilli,0,0,8.0,Cruxman,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
640,2018,Spain,Spanish, Sleuth Entertainment,95.0,32.0,0.0,Chris Jiménez,0,0.0,Eugenio Martínez,Lorena García,Elena García,,Jorge García,Chris Jiménez,,0.0,Roja Oscuridad,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
641,2018,USA,English, CALI 2 NY Productions,53.0,5000000.0,0.0,Rennie Sharp,Rennie Sharp,78.0,Josh Berresford,Amy Gordon,Bj Gruber,,Gordon Dan,Judy T. Padgett,,24.0,The Undetected,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
642,2018,USA,English, Grumpy Gringo Productions,54.0,5000.0,0.0,Chuck Wheeler,0,24.0,Nathaniel Buechler,Andrew Davila,Sean Pickering,,Nathaniel Buechler,Andrew Davila,,20.0,Rise of the Zombie Dolls,0.0,0.0,Not Rated,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
643,2018,USA,English, Golden West Films,45.0,2500.0,0.0,Migdalia Etheridge,Ray Etheridge,33.0,Brittany Jane Arroyo,Patrick Campion,Benjamin C. Clark,,Ray Etheridge,0,0,10.0,We Bought a Haunted House,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
644,2018,USA,English,0,0.0,450000.0,0.0,Francois Larosa,0,79.0,Tj Condit,Sunday Flint,Jennifer Bailey Frost,,Francois Larosa,Shiva Prasad,0,7.0,Aghora: The Deadliest Blackmagic,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
645,2018,Saudi Arabia,Arabic, Hani Alqattan Films,0.0,6000.0,0.0,Hani Alqattan,0,0.0,Nenad Nikolovski Blade,Ryan Hai,Naya Abou Mousa,0,Hani Alqattan,0,0,0.0,In me,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
646,2018,USA,English, Gallaudet University,0.0,7000.0,0.0,Gary Brooks,0,0.0,Kojo Amissah,Jason Antal,Evon Black,,Gary Brooks,0,0,0.0,Seeds of Hope: The Andrew Jackson Foster Story,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
647,2018,China,Mandarin,0,0.0,0.0,0.0,Xinyi Zhang,0,38.0,Bei-Er Bao,Jingfei Guo,Xin Jiang,,0,0,0,16.0,Miss Puff,0.0,3026917.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
648,2018,Australia,English, Drive by Night Productions,120.0,20000.0,0.0,Matthew Dixon,0,0.0,Tara Wraith,Jeff Campbell,Graham K. Furness,,Matthew Dixon,0,0,0.0,The Devil and the Dragonfly,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
649,2018,Turkey,Turkish,0,115.0,0.0,0.0,Eyüp Dirlik,0,0.0,Ümit Acar,Faisal Faisal,Salime Gümüs,,Eyüp Dirlik,0,0,0.0,Adi ask,0.0,1307.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,2018,Canada,English, Western Front,170.0,5000.0,0.0,Dan Starling,0,0.0,Brennan Campbell,Nyla Carpentier,Stephanie Cho,,Dan Starling,0,0,0.0,The Chorus,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
651,2018,India,Hindi, Development Dialogue,0.0,5000000.0,0.0,Anshul Sinha,0,85.0,Anumeha Singh,0,0,0,Rajnish Sharma,0,0,35.0,Mitti-back to roots,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,2018,India,Malayalam, Janakala Cinemas,160.0,25000000.0,0.0,Sidheeque Thamarasseri,0,30.0,Megha Mathew,Kalabhavan Shajohn,Salim Kumar,,0,0,0,19.0,Sakhavinte Priyasakhi,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2018,India,Bengali, Newera Entertainment,150.0,8000000.0,0.0,Sanjoy Bardhon,0,0.0,Shikhar Srivastava,Ena Saha,Soumitra Chatterjee,,Ivana Dutt,0,0,0.0,Boxer III,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
654,2018,USA,English, Ethan Clerc Films,101.0,6100.0,0.0,Ethan Clerc,0,80.0,Nancy Fast,Kyle Antes,Adrian Lee,,Ethan Clerc,Rick Clerc,0,9.0,Cottonwood,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
655,2018,USA,Spanish, Alpha Studios,100.0,50000.0,0.0,Ricardo Islas,0,0.0,José María Mendiola,Marco Antonio Garcia,Alejandro Gonzalez,,Ricardo Islas,0,0,0.0,"El Que No Corre, Vuela",0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,2018,UK,English,0,83.0,30000.0,0.0,Anthea Kennedy,Ian Wiblin,0.0,Maren Hobein,0,0,0,Anthea Kennedy,Ian Wiblin,0,0.0,Four Parts of a Folding Screen,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
657,2018,USA,English, XVIII Entertainment,0.0,1000000.0,0.0,John Rogers,0,0.0,Alexander G. Eckert,Eric Gable,Gregory Lee Kenyon,,Eric Gable,John Rogers,0,0.0,The Basement Man,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
658,2018,USA,English, Burwell Productions,97.0,12000.0,0.0,Keegan Burwell,0,0.0,Keegan Burwell,Michael Rees,McKenna Burwell,,Keegan Burwell,0,0,0.0,Infiltrators,0.0,0.0,TV-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,2018,India,Assamese, Enajori Talkies,90.0,1000000.0,0.0,Himjyoti Talukdar,0,81.0,Gunjan Bhardwaj,Rimjhim Deka,Moloya Goswami,,Jhulan Krishna Mahanta,Santanu Rowmuria,,15.0,Calendar,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,2018,USA,English,0,79.0,5000.0,0.0,Deborah Anderson,0,0.0,0,0,0,0,Eve Ensler,0,0,0.0,My Revolution Lives in This Body,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2018,Paraguay,English,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,Hospital de pobres,0.0,17236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,2018,Spain,English, El Hombre Invisible Films,95.0,45000.0,0.0,Vasni Ramos,0,78.0,Sergio G. Ramos,Domingo Efegé,Jesús Santana,,José J. Ramallo,Sergio G. Ramos,,31.0,Apocalipsis Voodoo,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
663,2018,USA,English, History In The Making Entertainment,85.0,20000.0,0.0,Monique Dismuke,0,0.0,Amanda DoSsa Doss,Paisley Anderson,Jasmine Elise,,Pharoah Powell,0,0,0.0,The Leather Coat,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,2018,UK,English, Palm Tree Productions,84.0,2500000.0,0.0,Neil Damman,0,53.0,Jon-Paul Gates,Quentin Jones,Joe Rainbow,,Neil Damman,Matthew Fox,0,52.0,Stone Seeker,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
665,2018,India,Kannada,0,112.0,5000000.0,0.0,Mussanje Mahesh,0,0.0,Ramesh Aravind,Anu Prabhakar,Rishika Singh,0,0,0,0,0.0,Tunturu,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
666,2018,USA,English,0,0.0,5000.0,0.0,Erik Alarik,0,10.0,Ava Justin,Wes Jones,Ben Bishop,,Erik Alarik,0,0,9.0,Between the Walls,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
667,2018,USA,English, Dreamteam Productions,86.0,5000.0,0.0,William J Nelson,0,0.0,0,0,0,0,William J Nelson,0,0,0.0,Jack Boiz the Movie,0.0,0.0,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,2018,South Korea,0,0,97.0,0.0,0.0,Seong-Jae Lee,0,0.0,In-hwan Park,Goo Shin,Hyeon-shik Lim,,Seong-Jae Lee,0,0,0.0,Bibapbarurra,0.0,286327.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,2018,USA,English, Alazmat Films,73.0,2000.0,0.0,Alberto Martinez,0,73.0,Camila Campos Katz,Michael Ciesla,Paolo Gojcaj,,Bucky Long,Alberto Martinez,0,12.0,Gods of Perdition,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
670,2018,Argentina,English, Machaco Films,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,Mala Vida,0.0,1337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,2018,Uganda,English,0,125.0,36000000.0,0.0,Kizito Samuel Saviour,0,0.0,Abbasi,Edison Keith Abitegeka,Shamilah Trinidad Barbie,,Nakamya Marie Anitah,Nodryn Evanci,,0.0,The Forbidden,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
672,2018,Brazil,Portuguese,0,85.0,7000.0,0.0,Vítor Steinberg,0,0.0,Sephora Venites,Paula Liberati,0,0,Vítor Steinberg,0,0,0.0,Liquid Love,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,2018,Serbia,Italian, Edition Lilac,103.0,40000.0,0.0,Stefan Momirov,Daniel Pfluger,0.0,Nikola Diskic,Antonia Dunjko,Radoslava Vorgic,,0,0,0,0.0,Monteverdi: L'Orfeo,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
674,2018,USA,English,0,0.0,150000.0,0.0,Joe Lemieux,0,0.0,Julian Finch,Joe Lemieux,Swagata Naik,,0,0,0,0.0,Happy Journey,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,2018,UK,English,0,61.0,5000.0,0.0,Ivo Consi,0,79.0,Clive Saunders,Henry Woolf,Benjamin Feitelson,,0,0,0,8.0,Dancing Day,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
676,2018,USA,English, Thee Films,132.0,500.0,0.0,Astro Rys,0,0.0,Ken Brundage,Shawn Clerkin,Charlie Corritore,,Astro Rys,0,0,0.0,Mechanical Heart,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,2018,China,English,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,The Chaser,0.0,41914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,2018,Greece,Greek,0,64.0,20000.0,0.0,Theofanis N. Matsopoulos,0,0.0,0,0,0,0,0,0,0,0.0,Gustav Holst: The Planets,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
679,2018,Australia,English, Ray Ramon Records,0.0,5000.0,0.0,Ray Ramon,0,0.0,Mick Minter,Ray Ramon,Ruby Shay,,Ray Ramon,0,0,0.0,Make that move,0.0,0.0,TV-MA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
680,2018,Russia,Russian,0,0.0,450000.0,0.0,Daniel Drysdale,0,0.0,Ilya Lagutenko,Oleg Pungin,Yuriy Tsaler,,Daniel Drysdale,Ilya Lagutenko,0,0.0,SOS Matrosu,0.0,8503.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
681,2018,India,Gujarati, Durva Entertainment,131.0,30000000.0,0.0,Shreedatt Vyas,0,0.0,Aishwaria Dussane,Arvind Rathod,Sharad Sharma,,Mukesh Malvankar,0,0,0.0,Tension Thai Gayu,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,2018,China,English,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,No Money,0.0,40900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,2018,China,Chinese, Dirty Monkey Films Group,0.0,7000000.0,0.0,Zeng Zeng,0,64.0,Gang Jiao,Hailu Qin,Yu Tian,,Zeng Zeng,Yang Zheng,0,26.0,Yun Shui,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,2018,USA,English, Hidden King Films,0.0,5000.0,0.0,Hannibal King,0,0.0,Kyle Merker,Randall Holloway,Cheyenne Lutek,,Hannibal King,0,0,0.0,Who Matters,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,2018,Bahrain,Arabic,0,0.0,0.0,0.0,Ahmed Abdullah Saleh,0,54.0,Khalil Al-Rumaithi,Ali Al Ghurair,0,0,0,0,0,5.0,Turbal Rayeh Jay,0.0,84533.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,2018,Iran,Persian, Kanun parvaresh fekri,0.0,40000.0,0.0,Amir Mashhadi Abbas,0,0.0,Mohammad Amin Ahmadi,Soraya Ghasemi,Amir Mohammad Mohammadi,,Amir Mashhadi Abbas,0,0,0.0,Douch,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
687,2018,Mexico,Spanish, Alsain Producciones Audiovisuales,0.0,700000.0,0.0,Sergio Ruvalcaba,0,0.0,Anabel Arriaga,Eduardo Frias,Bryan Lozano,,Sergio Ruvalcaba,0,0,0.0,Deepest Fear,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
688,2018,China,Chinese, Changchun Baomu Film and Television Culture Media Co.,0.0,4000000.0,0.0,Feng Liu,0,0.0,Lang Gui Jun,Liu Yanbin,Gan Lin Yi,,Xia Yulin,0,0,0.0,Stolen Fairytales,0.0,5197.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,2018,Zimbabwe,Shona, Mirazvo Productions,0.0,100000.0,0.0,Shem Zemura,0,0.0,Alaika Bhasikolo,Gamuchirai Duve,Kudzai Musungo,,0,0,0,0.0,Kushata KweMoyo,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,2018,Montenegro,Albanian,0,48.0,9600.0,0.0,Robert Jankovic,0,0.0,Osman Leskovac,Imi Nimanbegu,Anes Kurti,,Adriana Hoxha,0,0,0.0,Cervantes,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
691,2018,United Arab Emirates,Arabic, The Media Company,80.0,300000.0,0.0,Aisha Alzaabi,0,53.0,Ahmed Abdulrzaq,Reem Hamdan,Mohammed Al Junaibi,,Samah,0,0,10.0,Wesalna wela b'adna?,0.0,86119.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,2018,Spain,Spanish, Etérea Films,75.0,50000.0,0.0,Luciano Ciaglia,Myriam Mora,0.0,Myriam Mora,Luciano Ciaglia,Stephanie Espil,,Luciano Ciaglia,Stephanie Espil,,0.0,Fracciones,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,2018,China,English,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,The Girl from Future,0.0,175696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,2018,Australia,English, Mojofilms Productions,141.0,200.0,0.0,Rhys Cropper,Daniel Isaac,0.0,Kyle Cropper,Rhys Cropper,Daniel Isaac,,Daniel Isaac,0,0,0.0,Travesty of the Malevolence,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
695,2018,Australia,English, Countdown Studios,79.0,1500.0,0.0,Max Coultan,0,75.0,Keiran Whitehead,Jyoti Jakovickis,Talya Bolge,,Max Coultan,0,0,11.0,The Film From Lot 15,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,2018,Hungary,Hungarian, Impossible Studio,80.0,200000.0,0.0,Esses Tamás,0,80.0,Szabó Antal,Bolla Attila,Harczi Bence,,Esses Tamás,0,0,31.0,Harcosok Serlege,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,2018,UK,English,0,120.0,1000000.0,0.0,Dapo Sijuwola,0,0.0,Rosalind Stephanie Day,Christie Aaria,Juliana Barros,,Dapo Sijuwola,0,0,0.0,Maria's Place,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,2018,France,0, Anatoly Ivanov Film,97.0,740000.0,0.0,Anatoly K. Ivanov,0,85.0,0,0,0,0,Anatoly K. Ivanov,0,0,43.0,L'impasse. La route.,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
699,2018,USA,English, Gold Medal Productions,0.0,500000.0,0.0,Marvin B. Snarck,Harry Schneet,0.0,Kristie Etzold,Betsy Albert,Diane Berry,,Darrell McNeil,0,0,0.0,The Adventures of Kaitlyn Kitty Kat Kay,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2018,USA,English,0,176.0,2004.0,0.0,Ethan Feaster,0,0.0,Daevon Lee,Benjamin Waddell,Andrew Toro,,Ethan Feaster,0,0,0.0,Codicia,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701,2018,Japan,English,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,Space Battleship Yamato 2202 Chapter 4,0.0,516840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,2018,USA,English,0,0.0,60000.0,0.0,David Wagstaff,0,0.0,Letevin Alexander,Brian Allard,Jon Bishop,,David Wagstaff,0,0,0.0,Judith,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,2018,Philippines,Tagalog,0,74.0,300.0,0.0,William Cardoza,Rachael Hadassah,0.0,Rachael Hadassah,Krissy Lu,Warren Lee,,0,0,0,0.0,My Angel Baby,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,2018,USA,English, Reel Bloody Films,0.0,1000000.0,0.0,Bob Clark,0,0.0,Tiffany Halstead,0,0,0,Bob Clark,Bruce Kilroy,0,0.0,Drawing Dead,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
705,2018,Australia,English, Boulevard Films,0.0,100000.0,0.0,Frank Howson,0,0.0,Tommy Dysart,0,0,0,Frank Howson,0,0,0.0,A Thin Life,0.0,0.0,TV-PG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
